time	46.129	iPose	0	estExtTcpFT	-1.4277	-0.5092	0.5286	0.1705	0.4033	0.1087	NI	3.0791	CalibratedPhidgets	2.2646	0.0000	0.0000	1.9426	AtiSensor	0.3892	0.5004	0.6116	-0.0876	0.0918	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.139	iPose	0	estExtTcpFT	-1.4220	-0.5094	0.5239	0.1706	0.4029	0.1094	NI	3.0791	CalibratedPhidgets	2.2869	0.0000	0.0000	1.9659	AtiSensor	0.3892	0.5004	0.6116	-0.0876	0.0918	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.149	iPose	0	estExtTcpFT	-1.4220	-0.5094	0.5239	0.1706	0.4029	0.1094	NI	3.0717	CalibratedPhidgets	2.2908	0.0000	0.0000	1.9680	AtiSensor	0.3892	0.5004	0.6116	-0.0876	0.0918	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.159	iPose	0	estExtTcpFT	-1.4203	-0.4877	0.5420	0.1688	0.4018	0.1175	NI	3.4845	CalibratedPhidgets	2.2613	0.0000	0.0000	1.9512	AtiSensor	0.3892	0.5560	0.6672	-0.0904	0.0918	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.169	iPose	0	estExtTcpFT	-1.4203	-0.4877	0.5420	0.1688	0.4018	0.1175	NI	3.0769	CalibratedPhidgets	2.2837	0.0000	0.0000	1.9870	AtiSensor	0.3892	0.5560	0.6672	-0.0904	0.0918	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.179	iPose	0	estExtTcpFT	-1.4196	-0.5460	0.5172	0.1713	0.4027	0.1070	NI	3.0775	CalibratedPhidgets	2.2421	0.0000	0.0000	1.9550	AtiSensor	0.3892	0.5560	0.6672	-0.0904	0.0918	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.189	iPose	0	estExtTcpFT	-1.4196	-0.5460	0.5172	0.1713	0.4027	0.1070	NI	3.0801	CalibratedPhidgets	2.2591	0.0000	0.0000	1.9404	AtiSensor	0.3892	0.5560	0.6672	-0.0904	0.0918	-0.0056	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.199	iPose	0	estExtTcpFT	-1.4242	-0.5003	0.5270	0.1709	0.4023	0.1120	NI	2.9729	CalibratedPhidgets	2.2775	0.0000	0.0000	1.9761	AtiSensor	0.4448	0.5560	0.6672	-0.0918	0.0946	-0.0085	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.209	iPose	0	estExtTcpFT	-1.4242	-0.5003	0.5270	0.1709	0.4023	0.1120	NI	3.0801	CalibratedPhidgets	2.2681	0.0000	0.0000	1.9505	AtiSensor	0.4448	0.5560	0.6672	-0.0918	0.0946	-0.0085	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.219	iPose	0	estExtTcpFT	-1.4324	-0.4826	0.5159	0.1695	0.4028	0.1146	NI	3.0545	CalibratedPhidgets	2.2824	0.0000	0.0000	1.9667	AtiSensor	0.4448	0.5560	0.6672	-0.0918	0.0946	-0.0085	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.229	iPose	0	estExtTcpFT	-1.4324	-0.4826	0.5159	0.1695	0.4028	0.1146	NI	3.0801	CalibratedPhidgets	2.2845	0.0000	0.0000	1.9591	AtiSensor	0.3892	0.5560	0.6672	-0.0862	0.0876	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.239	iPose	0	estExtTcpFT	-1.4352	-0.4838	0.5281	0.1695	0.4026	0.1127	NI	3.0714	CalibratedPhidgets	2.2708	0.0000	0.0000	1.9468	AtiSensor	0.3892	0.5560	0.6672	-0.0862	0.0876	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.249	iPose	0	estExtTcpFT	-1.4352	-0.4838	0.5281	0.1695	0.4026	0.1127	NI	3.0720	CalibratedPhidgets	2.2799	0.0000	0.0000	1.9586	AtiSensor	0.3892	0.5560	0.6672	-0.0862	0.0876	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.259	iPose	0	estExtTcpFT	-1.4218	-0.5101	0.5596	0.1705	0.4020	0.1067	NI	3.0798	CalibratedPhidgets	2.2567	0.0000	0.0000	1.9467	AtiSensor	0.3892	0.5560	0.6672	-0.0862	0.0862	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.269	iPose	0	estExtTcpFT	-1.4218	-0.5101	0.5596	0.1705	0.4020	0.1067	NI	2.4071	CalibratedPhidgets	2.2613	0.0000	0.0000	1.9522	AtiSensor	0.3892	0.5560	0.6672	-0.0862	0.0862	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
time	46.279	iPose	0	estExtTcpFT	-1.4321	-0.4483	0.5274	0.1690	0.4036	0.1174	NI	3.0785	CalibratedPhidgets	2.2734	0.0000	0.0000	1.9666	AtiSensor	0.3892	0.5560	0.6672	-0.0862	0.0862	-0.0071	EndEffectorPose	0.0008	0.7898	0.2200	-0.0012	-0.0024	0.5249
